"stationId","availableBikes","availableDocks","t"
"282","24","16","2021-10-18 06:50:01"
"283","5","11","2021-10-18 06:50:01"
"284","17","1","2021-10-18 06:50:01"
"286","14","21","2021-10-18 06:50:01"
"287","1","22","2021-10-18 06:50:01"
"288","15","19","2021-10-18 06:50:01"
"289","1","14","2021-10-18 06:50:01"
"290","19","1","2021-10-18 06:50:01"
"291","6","25","2021-10-18 06:50:01"
"292","3","13","2021-10-18 06:50:01"
"293","17","8","2021-10-18 06:50:01"
"294","4","12","2021-10-18 06:50:01"
"295","3","24","2021-10-18 06:50:01"
"296","10","7","2021-10-18 06:50:01"
"297","14","3","2021-10-18 06:50:01"
"298","20","1","2021-10-18 06:50:01"
"299","5","14","2021-10-18 06:50:01"
"300","1","17","2021-10-18 06:50:01"
"301","1","21","2021-10-18 06:50:01"
"302","21","6","2021-10-18 06:50:01"
"303","0","32","2021-10-18 06:50:01"
"307","17","3","2021-10-18 06:50:01"
"308","14","6","2021-10-18 06:50:01"
"309","32","8","2021-10-18 06:50:01"
"310","9","10","2021-10-18 06:50:01"
"311","4","20","2021-10-18 06:50:01"
"312","4","15","2021-10-18 06:50:01"
"313","0","38","2021-10-18 06:50:01"
"314","17","18","2021-10-18 06:50:01"
"315","1","15","2021-10-18 06:50:01"
"316","21","0","2021-10-18 06:50:01"
"317","14","18","2021-10-18 06:50:01"
"318","6","12","2021-10-18 06:50:01"
"319","2","19","2021-10-18 06:50:01"
"320","14","12","2021-10-18 06:50:01"
"321","17","7","2021-10-18 06:50:01"
"322","25","1","2021-10-18 06:50:01"
"323","7","17","2021-10-18 06:50:01"
"324","15","0","2021-10-18 06:50:01"
"325","2","16","2021-10-18 06:50:01"
"326","8","18","2021-10-18 06:50:01"
"327","4","18","2021-10-18 06:50:01"
"328","11","10","2021-10-18 06:50:01"
"329","0","24","2021-10-18 06:50:01"
"330","3","30","2021-10-18 06:50:01"
"331","4","26","2021-10-18 06:50:01"
"332","17","3","2021-10-18 06:50:01"
"333","6","31","2021-10-18 06:50:01"
"334","3","7","2021-10-18 06:50:01"
"335","1","31","2021-10-18 06:50:01"
"336","16","2","2021-10-18 06:50:01"
"337","1","15","2021-10-18 06:50:01"
"338","1","20","2021-10-18 06:50:01"
"339","4","0","2021-10-18 06:50:01"
"340","5","11","2021-10-18 06:50:01"
"341","14","8","2021-10-18 06:50:01"
"343","14","21","2021-10-18 06:50:01"
"344","2","15","2021-10-18 06:50:01"
"345","30","2","2021-10-18 06:50:01"
"347","17","0","2021-10-18 06:50:01"
"348","4","13","2021-10-18 06:50:01"
"349","7","11","2021-10-18 06:50:01"
"350","0","19","2021-10-18 06:50:01"
"351","9","18","2021-10-18 06:50:01"
"352","17","2","2021-10-18 06:50:01"
"353","0","17","2021-10-18 06:50:01"
"354","2","34","2021-10-18 06:50:01"
"355","8","12","2021-10-18 06:50:01"
"356","2","11","2021-10-18 06:50:01"
"357","4","26","2021-10-18 06:50:01"
"358","1","19","2021-10-18 06:50:01"
"359","4","14","2021-10-18 06:50:01"
"360","9","16","2021-10-18 06:50:01"
"361","46","7","2021-10-18 06:50:01"
"362","2","55","2021-10-18 06:50:01"
"363","2","20","2021-10-18 06:50:01"
"364","1","30","2021-10-18 06:50:01"
"365","0","47","2021-10-18 06:50:01"
"366","1","26","2021-10-18 06:50:01"
"367","5","11","2021-10-18 06:50:01"
"368","9","15","2021-10-18 06:50:01"
"370","2","18","2021-10-18 06:50:01"
"371","9","13","2021-10-18 06:50:01"
"372","0","24","2021-10-18 06:50:01"
"373","0","16","2021-10-18 06:50:01"
"374","30","3","2021-10-18 06:50:01"
"375","3","14","2021-10-18 06:50:01"
"376","4","20","2021-10-18 06:50:01"
"377","9","6","2021-10-18 06:50:01"
"378","1","39","2021-10-18 06:50:01"
"379","6","14","2021-10-18 06:50:01"
"380","0","20","2021-10-18 06:50:01"
"381","4","10","2021-10-18 06:50:01"
"382","1","13","2021-10-18 06:50:01"
"383","5","13","2021-10-18 06:50:01"
"384","7","8","2021-10-18 06:50:01"
"386","1","15","2021-10-18 06:50:01"
"387","17","12","2021-10-18 06:50:01"
"388","0","14","2021-10-18 06:50:01"
"389","1","17","2021-10-18 06:50:01"
"390","20","21","2021-10-18 06:50:01"
"391","11","6","2021-10-18 06:50:01"
"392","0","21","2021-10-18 06:50:01"
"393","0","15","2021-10-18 06:50:01"
"394","6","12","2021-10-18 06:50:01"
"395","8","6","2021-10-18 06:50:01"
"396","13","3","2021-10-18 06:50:01"
"397","10","6","2021-10-18 06:50:01"
"398","3","27","2021-10-18 06:50:01"
"399","15","7","2021-10-18 06:50:01"
"400","0","26","2021-10-18 06:50:01"
"401","5","18","2021-10-18 06:50:01"
"402","5","9","2021-10-18 06:50:01"
"403","2","14","2021-10-18 06:50:01"
"404","6","6","2021-10-18 06:50:01"
"405","3","12","2021-10-18 06:50:01"
"409","40","1","2021-10-18 06:50:01"
"410","8","56","2021-10-18 06:50:01"
"411","18","0","2021-10-18 06:50:01"
"412","14","3","2021-10-18 06:50:01"
"419","4","11","2021-10-18 06:50:01"
"420","37","0","2021-10-18 06:50:01"
"421","18","27","2021-10-18 06:50:01"
"423","31","0","2021-10-18 06:50:01"
"424","17","11","2021-10-18 06:50:01"
"426","11","6","2021-10-18 06:50:01"
"427","5","38","2021-10-18 06:50:01"
"428","0","20","2021-10-18 06:50:01"
"430","2","15","2021-10-18 06:50:01"
"431","19","0","2021-10-18 06:50:01"
"432","0","10","2021-10-18 06:50:01"
"433","20","12","2021-10-18 06:50:01"
"435","17","6","2021-10-18 06:50:01"
"436","6","30","2021-10-18 06:50:01"
"437","27","0","2021-10-18 06:50:01"
"439","6","16","2021-10-18 06:50:01"
"440","30","3","2021-10-18 06:50:01"
"441","24","0","2021-10-18 06:50:01"
"442","18","6","2021-10-18 06:50:01"
"443","20","10","2021-10-18 06:50:01"
"444","9","14","2021-10-18 06:50:01"
"445","15","11","2021-10-18 06:50:01"
"446","20","7","2021-10-18 06:50:01"
"447","11","42","2021-10-18 06:50:01"
"448","17","19","2021-10-18 06:50:01"
"449","19","14","2021-10-18 06:50:01"
"450","15","13","2021-10-18 06:50:01"
"451","10","6","2021-10-18 06:50:01"
"452","23","1","2021-10-18 06:50:01"
"453","21","3","2021-10-18 06:50:01"
"454","12","8","2021-10-18 06:50:01"
"455","15","1","2021-10-18 06:50:01"
"456","32","0","2021-10-18 06:50:01"
"457","8","21","2021-10-18 06:50:01"
"458","20","7","2021-10-18 06:50:01"
"459","14","3","2021-10-18 06:50:01"
"460","26","7","2021-10-18 06:50:01"
"461","26","0","2021-10-18 06:50:01"
"462","22","23","2021-10-18 06:50:01"
"463","6","16","2021-10-18 06:50:01"
"464","23","2","2021-10-18 06:50:01"
"465","9","18","2021-10-18 06:50:01"
"466","3","18","2021-10-18 06:50:01"
"467","0","16","2021-10-18 06:50:01"
"468","4","20","2021-10-18 06:50:01"
"469","31","13","2021-10-18 06:50:01"
"470","7","39","2021-10-18 06:50:01"
"471","8","11","2021-10-18 06:50:01"
"472","1","20","2021-10-18 06:50:01"
"473","14","3","2021-10-18 06:50:01"
"474","9","8","2021-10-18 06:50:01"
"475","14","16","2021-10-18 06:50:01"
"476","20","7","2021-10-18 06:50:01"
"477","30","5","2021-10-18 06:50:01"
"478","19","1","2021-10-18 06:50:01"
"479","6","14","2021-10-18 06:50:01"
"480","22","2","2021-10-18 06:50:01"
"481","22","12","2021-10-18 06:50:01"
"482","0","13","2021-10-18 06:50:01"
"483","32","1","2021-10-18 06:50:01"
"484","4","20","2021-10-18 06:50:01"
"485","12","11","2021-10-18 06:50:01"
"486","12","23","2021-10-18 06:50:01"
"487","15","8","2021-10-18 06:50:01"
"488","18","4","2021-10-18 06:50:01"
"489","10","22","2021-10-18 06:50:01"
"490","20","25","2021-10-18 06:50:01"
"491","15","30","2021-10-18 06:50:01"
"492","13","25","2021-10-18 06:50:01"
"494","36","0","2021-10-18 06:50:01"
"495","11","28","2021-10-18 06:50:01"
"497","25","2","2021-10-18 06:50:01"
"498","15","26","2021-10-18 06:50:01"
"499","9","27","2021-10-18 06:50:01"
"500","29","12","2021-10-18 06:50:01"
"501","10","14","2021-10-18 06:50:01"
"502","7","12","2021-10-18 06:50:01"
"503","19","17","2021-10-18 06:50:01"
"504","18","11","2021-10-18 06:50:01"
"505","13","16","2021-10-18 06:50:01"
"506","12","11","2021-10-18 06:50:01"
"507","3","28","2021-10-18 06:50:01"
"508","4","14","2021-10-18 06:50:01"
"509","2","17","2021-10-18 06:50:01"
"510","37","3","2021-10-18 06:50:01"
"511","26","6","2021-10-18 06:50:01"
"512","15","15","2021-10-18 06:50:01"
"513","14","37","2021-10-18 06:50:01"
"514","0","17","2021-10-18 06:50:01"
"515","5","18","2021-10-18 06:50:01"
"516","9","7","2021-10-18 06:50:01"
"517","16","1","2021-10-18 06:50:01"
"518","7","23","2021-10-18 06:50:01"
"519","13","20","2021-10-18 06:50:01"
"520","4","16","2021-10-18 06:50:01"
"521","12","7","2021-10-18 06:50:01"
"522","30","5","2021-10-18 06:50:01"
"523","18","6","2021-10-18 06:50:01"
"524","17","19","2021-10-18 06:50:01"
"526","8","18","2021-10-18 06:50:01"
"527","19","1","2021-10-18 06:50:01"
"528","1","15","2021-10-18 06:50:01"
"529","4","13","2021-10-18 06:50:01"
"530","15","3","2021-10-18 06:50:01"
"531","8","13","2021-10-18 06:50:01"
"532","3","59","2021-10-18 06:50:01"
"533","25","1","2021-10-18 06:50:01"
"534","26","1","2021-10-18 06:50:01"
"535","11","13","2021-10-18 06:50:01"
"536","29","6","2021-10-18 06:50:01"
"537","16","1","2021-10-18 06:50:01"
"538","19","1","2021-10-18 06:50:01"
"539","9","12","2021-10-18 06:50:01"
"540","13","9","2021-10-18 06:50:01"
"541","3","24","2021-10-18 06:50:01"
"542","31","1","2021-10-18 06:50:01"
"543","7","14","2021-10-18 06:50:01"
"544","6","15","2021-10-18 06:50:01"
"545","21","2","2021-10-18 06:50:01"
"546","2","19","2021-10-18 06:50:01"
"547","25","24","2021-10-18 06:50:01"
"548","23","3","2021-10-18 06:50:01"
"549","39","5","2021-10-18 06:50:01"
"550","5","18","2021-10-18 06:50:01"
"551","26","12","2021-10-18 06:50:01"
"552","8","19","2021-10-18 06:50:01"
"553","0","23","2021-10-18 06:50:01"
"554","16","0","2021-10-18 06:50:01"
"556","10","17","2021-10-18 06:50:01"
"557","3","17","2021-10-18 06:50:01"
"558","14","9","2021-10-18 06:50:01"
"559","4","20","2021-10-18 06:50:01"
"560","4","17","2021-10-18 06:50:01"
"561","22","0","2021-10-18 06:50:01"
"562","1","20","2021-10-18 06:50:01"
"563","24","1","2021-10-18 06:50:01"
"564","6","32","2021-10-18 06:50:01"
"565","8","8","2021-10-18 06:50:01"
"566","24","18","2021-10-18 06:50:01"
"568","6","12","2021-10-18 06:50:01"
"569","3","27","2021-10-18 06:50:01"
"570","33","3","2021-10-18 06:50:01"
"571","5","23","2021-10-18 06:50:01"
"572","30","5","2021-10-18 06:50:01"
"573","13","5","2021-10-18 06:50:01"
"574","32","13","2021-10-18 06:50:01"
"576","8","14","2021-10-18 06:50:01"
"577","0","20","2021-10-18 06:50:01"
"578","3","29","2021-10-18 06:50:01"
"579","5","31","2021-10-18 06:50:01"
"580","14","21","2021-10-18 06:50:01"
"581","3","14","2021-10-18 06:50:01"
"583","16","4","2021-10-18 06:50:01"
"584","17","2","2021-10-18 06:50:01"
"586","25","6","2021-10-18 06:50:01"
"587","1","18","2021-10-18 06:50:01"
"588","3","24","2021-10-18 06:50:01"
"589","10","8","2021-10-18 06:50:01"
"590","3","23","2021-10-18 06:50:01"
"592","1","19","2021-10-18 06:50:01"
"593","21","0","2021-10-18 06:50:01"
"594","1","32","2021-10-18 06:50:01"
"595","12","10","2021-10-18 06:50:01"
"596","11","8","2021-10-18 06:50:01"
"597","11","16","2021-10-18 06:50:01"
"598","33","3","2021-10-18 06:50:01"
"599","5","21","2021-10-18 06:50:01"
"600","16","4","2021-10-18 06:50:01"
"601","13","21","2021-10-18 06:50:01"
"602","17","25","2021-10-18 06:50:01"
"603","34","10","2021-10-18 06:50:01"
"604","4","14","2021-10-18 06:50:01"
"605","7","22","2021-10-18 06:50:01"
"606","3","23","2021-10-18 06:50:01"
"607","16","3","2021-10-18 06:50:01"
"608","15","15","2021-10-18 06:50:01"
"609","12","7","2021-10-18 06:50:01"
"610","3","13","2021-10-18 06:50:01"
"611","3","17","2021-10-18 06:50:01"
"612","16","12","2021-10-18 06:50:01"
"613","3","21","2021-10-18 06:50:01"
"614","14","7","2021-10-18 06:50:01"
"615","15","7","2021-10-18 06:50:01"
"616","8","14","2021-10-18 06:50:01"
"617","11","10","2021-10-18 06:50:01"
"618","16","8","2021-10-18 06:50:01"
"619","29","13","2021-10-18 06:50:01"
"620","2","25","2021-10-18 06:50:01"
"621","24","7","2021-10-18 06:50:01"
"622","10","19","2021-10-18 06:50:01"
"623","0","21","2021-10-18 06:50:01"
"624","20","8","2021-10-18 06:50:01"
"625","5","23","2021-10-18 06:50:01"
"626","4","19","2021-10-18 06:50:01"
"627","5","15","2021-10-18 06:50:01"
"628","16","10","2021-10-18 06:50:01"
"629","14","14","2021-10-18 06:50:01"
"630","26","1","2021-10-18 06:50:01"
"631","15","9","2021-10-18 06:50:01"
"632","6","21","2021-10-18 06:50:01"
"633","30","1","2021-10-18 06:50:01"
"634","23","10","2021-10-18 06:50:01"
"635","11","23","2021-10-18 06:50:01"
"636","12","15","2021-10-18 06:50:01"
"637","7","17","2021-10-18 06:50:01"
"638","12","16","2021-10-18 06:50:01"
"639","3","22","2021-10-18 06:50:01"
"640","15","12","2021-10-18 06:50:01"
"641","20","3","2021-10-18 06:50:01"
"642","2","33","2021-10-18 06:50:01"
"643","2","20","2021-10-18 06:50:01"
"644","1","34","2021-10-18 06:50:01"
"645","10","11","2021-10-18 06:50:01"
"646","0","14","2021-10-18 06:50:01"
"647","14","12","2021-10-18 06:50:01"
"648","3","27","2021-10-18 06:50:01"
"649","18","4","2021-10-18 06:50:01"
"650","19","2","2021-10-18 06:50:01"
"651","19","6","2021-10-18 06:50:01"
"652","16","13","2021-10-18 06:50:01"
"653","23","1","2021-10-18 06:50:01"
"654","20","14","2021-10-18 06:50:01"
"655","5","20","2021-10-18 06:50:01"
"656","23","5","2021-10-18 06:50:01"
"657","4","17","2021-10-18 06:50:01"
"658","17","12","2021-10-18 06:50:01"
"659","0","34","2021-10-18 06:50:01"
"660","18","4","2021-10-18 06:50:01"
"661","27","9","2021-10-18 06:50:01"
"662","5","19","2021-10-18 06:50:01"
"663","16","8","2021-10-18 06:50:01"
"664","17","6","2021-10-18 06:50:01"
"665","3","18","2021-10-18 06:50:01"
"667","16","18","2021-10-18 06:50:01"
"668","22","2","2021-10-18 06:50:01"
"669","37","1","2021-10-18 06:50:01"
"670","23","4","2021-10-18 06:50:01"
"671","6","49","2021-10-18 06:50:01"
"673","18","18","2021-10-18 06:50:01"
"674","3","37","2021-10-18 06:50:01"
"675","12","18","2021-10-18 06:50:01"
"676","31","4","2021-10-18 06:50:01"
"677","9","18","2021-10-18 06:50:01"
"678","14","16","2021-10-18 06:50:01"
"679","19","6","2021-10-18 06:50:01"
"680","25","1","2021-10-18 06:50:01"
"681","8","38","2021-10-18 06:50:01"
"682","33","11","2021-10-18 06:50:01"
"683","9","19","2021-10-18 06:50:01"
"684","13","19","2021-10-18 06:50:01"
"685","8","21","2021-10-18 06:50:01"
"686","5","21","2021-10-18 06:50:01"
"688","6","20","2021-10-18 06:50:01"
"689","8","22","2021-10-18 06:50:01"
"690","22","2","2021-10-18 06:50:01"
"691","23","1","2021-10-18 06:50:01"
"692","5","17","2021-10-18 06:50:01"
"693","16","2","2021-10-18 06:50:01"
"694","17","3","2021-10-18 06:50:01"
"695","2","18","2021-10-18 06:50:01"
"696","13","7","2021-10-18 06:50:01"
"697","3","22","2021-10-18 06:50:01"
"698","34","1","2021-10-18 06:50:01"
"699","0","39","2021-10-18 06:50:01"
"700","15","10","2021-10-18 06:50:01"
"701","27","2","2021-10-18 06:50:01"
"702","24","0","2021-10-18 06:50:01"
"703","4","21","2021-10-18 06:50:01"
"704","9","8","2021-10-18 06:50:01"
"705","7","18","2021-10-18 06:50:01"
"706","22","9","2021-10-18 06:50:01"
"707","3","27","2021-10-18 06:50:01"
"708","18","15","2021-10-18 06:50:01"
"709","9","13","2021-10-18 06:50:01"
"710","7","12","2021-10-18 06:50:01"
"711","19","12","2021-10-18 06:50:01"
"712","15","7","2021-10-18 06:50:01"
"713","11","11","2021-10-18 06:50:01"
"714","19","9","2021-10-18 06:50:01"
"715","12","8","2021-10-18 06:50:01"
"716","22","2","2021-10-18 06:50:01"
"717","15","26","2021-10-18 06:50:01"
"718","19","25","2021-10-18 06:50:01"
"719","15","19","2021-10-18 06:50:01"
"720","7","13","2021-10-18 06:50:01"
"721","7","11","2021-10-18 06:50:01"
"722","1","18","2021-10-18 06:50:01"
"723","7","41","2021-10-18 06:50:01"
"724","2","26","2021-10-18 06:50:01"
"725","23","0","2021-10-18 06:50:01"
"726","10","12","2021-10-18 06:50:01"
"727","20","2","2021-10-18 06:50:01"
"728","1","28","2021-10-18 06:50:01"
"729","21","3","2021-10-18 06:50:01"
"731","11","25","2021-10-18 06:50:01"
"732","5","13","2021-10-18 06:50:01"
"733","3","14","2021-10-18 06:50:01"
"734","14","16","2021-10-18 06:50:01"
"735","22","5","2021-10-18 06:50:01"
"736","23","5","2021-10-18 06:50:01"
"737","14","10","2021-10-18 06:50:01"
"738","12","25","2021-10-18 06:50:01"
"739","16","9","2021-10-18 06:50:01"
"740","20","6","2021-10-18 06:50:01"
"741","10","13","2021-10-18 06:50:01"
"742","1","21","2021-10-18 06:50:01"
"743","11","17","2021-10-18 06:50:01"
"744","10","20","2021-10-18 06:50:01"
"745","2","27","2021-10-18 06:50:01"
"746","5","19","2021-10-18 06:50:01"
"747","2","22","2021-10-18 06:50:01"
"748","15","9","2021-10-18 06:50:01"
"749","9","28","2021-10-18 06:50:01"
"750","17","7","2021-10-18 06:50:01"
"751","9","15","2021-10-18 06:50:01"
"754","11","13","2021-10-18 06:50:01"
"755","10","14","2021-10-18 06:50:01"
"756","13","8","2021-10-18 06:50:01"
"757","23","1","2021-10-18 06:50:01"
"758","11","12","2021-10-18 06:50:01"
"759","10","8","2021-10-18 06:50:01"
"760","1","17","2021-10-18 06:50:01"
"761","12","10","2021-10-18 06:50:01"
"762","3","15","2021-10-18 06:50:01"
"763","3","43","2021-10-18 06:50:01"
"764","21","10","2021-10-18 06:50:01"
"765","3","35","2021-10-18 06:50:01"
"766","15","10","2021-10-18 06:50:01"
"767","5","25","2021-10-18 06:50:01"
"768","26","10","2021-10-18 06:50:01"
"769","7","14","2021-10-18 06:50:01"
"770","26","3","2021-10-18 06:50:01"
"771","15","6","2021-10-18 06:50:01"
"772","14","19","2021-10-18 06:50:01"
"773","0","24","2021-10-18 06:50:01"
"774","12","7","2021-10-18 06:50:01"
"775","23","9","2021-10-18 06:50:01"
"776","7","12","2021-10-18 06:50:01"
"777","11","10","2021-10-18 06:50:01"
"779","5","23","2021-10-18 06:50:01"
"780","15","8","2021-10-18 06:50:01"
"781","1","28","2021-10-18 06:50:01"
"782","15","7","2021-10-18 06:50:01"
"783","22","4","2021-10-18 06:50:01"
"784","5","28","2021-10-18 06:50:01"
"785","8","51","2021-10-18 06:50:01"
"786","4","38","2021-10-18 06:50:01"
"787","2","33","2021-10-18 06:50:01"
"789","14","26","2021-10-18 06:50:01"
"790","14","13","2021-10-18 06:50:01"
"792","27","15","2021-10-18 06:50:01"
"793","24","3","2021-10-18 06:50:01"
"794","18","4","2021-10-18 06:50:01"
"795","1","29","2021-10-18 06:50:01"
"796","2","27","2021-10-18 06:50:01"
"797","2","28","2021-10-18 06:50:01"
"798","17","8","2021-10-18 06:50:01"
"799","3","21","2021-10-18 06:50:01"
"800","21","5","2021-10-18 06:50:01"
"801","17","12","2021-10-18 06:50:01"
"802","20","12","2021-10-18 06:50:01"
"803","18","4","2021-10-18 06:50:01"
"804","5","22","2021-10-18 06:50:01"
"805","5","13","2021-10-18 06:50:01"
"806","2","24","2021-10-18 06:50:01"
"807","22","0","2021-10-18 06:50:01"
"808","23","5","2021-10-18 06:50:01"
"809","1","27","2021-10-18 06:50:01"
"810","8","22","2021-10-18 06:50:01"
"811","23","10","2021-10-18 06:50:01"
"812","18","10","2021-10-18 06:50:01"
"813","29","8","2021-10-18 06:50:01"
"814","13","15","2021-10-18 06:50:01"
"815","32","2","2021-10-18 06:50:01"
"816","3","25","2021-10-18 06:50:01"
"817","18","7","2021-10-18 06:50:01"
"818","22","0","2021-10-18 06:50:01"
"819","37","1","2021-10-18 06:50:01"
"820","24","0","2021-10-18 06:50:01"
"821","2","25","2021-10-18 06:50:01"
"826","18","10","2021-10-18 06:50:01"
"827","21","3","2021-10-18 06:50:01"
"828","22","10","2021-10-18 06:50:01"
"829","18","6","2021-10-18 06:50:01"
"830","22","4","2021-10-18 06:50:01"
"831","23","1","2021-10-18 06:50:01"
"832","25","5","2021-10-18 06:50:01"
"833","35","6","2021-10-18 06:50:01"
"834","21","4","2021-10-18 06:50:01"
"835","2","20","2021-10-18 06:50:01"
"836","21","3","2021-10-18 06:50:01"
"838","0","25","2021-10-18 06:50:01"
"839","0","29","2021-10-18 06:50:01"
"840","20","2","2021-10-18 06:50:01"
"841","18","1","2021-10-18 06:50:01"
"842","1","22","2021-10-18 06:50:01"
"844","31","0","2021-10-18 06:50:01"
"845","28","2","2021-10-18 06:50:01"
"1","1","18","2021-10-18 07:00:01"
"2","5","29","2021-10-18 07:00:01"
"3","10","22","2021-10-18 07:00:01"
"4","20","2","2021-10-18 07:00:01"
"5","7","20","2021-10-18 07:00:01"
"6","3","15","2021-10-18 07:00:01"
"7","7","9","2021-10-18 07:00:01"
"8","33","6","2021-10-18 07:00:01"
"9","7","12","2021-10-18 07:00:01"
"10","1","17","2021-10-18 07:00:01"
"11","1","22","2021-10-18 07:00:01"
"12","11","36","2021-10-18 07:00:01"
"13","3","18","2021-10-18 07:00:01"
"14","14","28","2021-10-18 07:00:01"
"15","3","23","2021-10-18 07:00:01"
"17","3","22","2021-10-18 07:00:01"
"18","10","12","2021-10-18 07:00:01"
"19","11","17","2021-10-18 07:00:01"
"20","2","26","2021-10-18 07:00:01"
"22","4","15","2021-10-18 07:00:01"
"23","2","14","2021-10-18 07:00:01"
"24","1","33","2021-10-18 07:00:01"
"25","22","26","2021-10-18 07:00:01"
"26","6","13","2021-10-18 07:00:01"
"27","1","32","2021-10-18 07:00:01"
"28","3","15","2021-10-18 07:00:01"
"29","3","19","2021-10-18 07:00:01"
"30","24","0","2021-10-18 07:00:01"
"31","17","19","2021-10-18 07:00:01"
"32","0","0","2021-10-18 07:00:01"
"33","11","7","2021-10-18 07:00:01"
"34","0","16","2021-10-18 07:00:01"
